Artist,Track,Energy,Valence,Url_youtube
Sia,Unstoppable - R3HAB Remix,0.744,0.433,https://www.youtube.com/watch?v=3gzmJzjs8IE
Sia,Del Mar,0.636,0.536,https://www.youtube.com/watch?v=K2kUyHgadQo
Sia,Santa's Coming for Us,0.814,0.724,https://www.youtube.com/watch?v=V3EYjVPRClU
Fleetwood Mac,Dreams - 2004 Remaster,0.492,0.789,https://www.youtube.com/watch?v=Y3ywicffOj4
Fleetwood Mac,The Chain - 2004 Remaster,0.67,0.481,https://www.youtube.com/watch?v=iLC-tHvkNvI
Fleetwood Mac,Everywhere - 2017 Remaster,0.487,0.731,https://www.youtube.com/watch?v=YF1R0hc5Q2I
Fleetwood Mac,Go Your Own Way - 2004 Remaster,0.947,0.803,https://www.youtube.com/watch?v=ozl3L9fhKtE
Fleetwood Mac,Landslide,0.161,0.423,https://www.youtube.com/watch?v=WM7-PYtXtJM
Fleetwood Mac,Don't Stop - 2004 Remaster,0.71,0.834,https://www.youtube.com/watch?v=QV9JJmSCiI8
Fleetwood Mac,Little Lies - 2017 Remaster,0.649,0.865,https://www.youtube.com/watch?v=uCGD9dT12C0
Fleetwood Mac,Rhiannon,0.49,0.795,https://www.youtube.com/watch?v=jQAK6sVovUk
Fleetwood Mac,Gypsy,0.54,0.847,https://www.youtube.com/watch?v=mwgg1Pu6cNg
Fleetwood Mac,Never Going Back Again - 2004 Remaster,0.336,0.947,https://www.youtube.com/watch?v=0i3ZfrVY9iU
ABBA,Dancing Queen,0.87,0.754,https://www.youtube.com/watch?v=xFrGuyw1V8s
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),0.491,0.536,https://www.youtube.com/watch?v=XEjLoHdbVeE
ABBA,Mamma Mia,0.748,0.827,https://www.youtube.com/watch?v=unfzfe8f9NI
ABBA,Angeleyes,0.922,0.964,https://www.youtube.com/watch?v=3w7wFDCZa5o
ABBA,The Winner Takes It All,0.788,0.52,https://www.youtube.com/watch?v=92cwKCU8Z5c
ABBA,Take A Chance On Me,0.675,0.924,https://www.youtube.com/watch?v=-crgQGdpZR0
ABBA,Lay All Your Love On Me,0.727,0.71,https://www.youtube.com/watch?v=Ln-Ua2teJKw
ABBA,Waterloo,0.949,0.653,https://www.youtube.com/watch?v=Sj_9CiNkkn4
ABBA,Chiquitita,0.554,0.372,https://www.youtube.com/watch?v=p4QqMKe3rwY
ABBA,Super Trouper,0.626,0.961,https://www.youtube.com/watch?v=BshxCIjNEjY
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),0.259,0.836,https://www.youtube.com/watch?v=sE3uRRFVsmc
Frank Sinatra,Have Yourself A Merry Little Christmas - Remastered 1999,0.137,0.288,https://www.youtube.com/watch?v=-tJtsKngXJU
Frank Sinatra,Jingle Bells - Remastered 1999,0.339,0.951,https://www.youtube.com/watch?v=hLf0-lro8X8
Frank Sinatra,My Way,0.381,0.229,https://www.youtube.com/watch?v=w019MzRosmk
Frank Sinatra,Somethin' Stupid,0.338,0.544,https://www.youtube.com/watch?v=sLEQvWt0axk
Frank Sinatra,Santa Claus Is Comin' to Town,0.204,0.688,https://www.youtube.com/watch?v=3wzAxkkzS78
Frank Sinatra,Fly Me To The Moon (In Other Words),0.26,0.368,https://www.youtube.com/watch?v=ZEcqHA7dbwM
Frank Sinatra,Strangers In The Night,0.473,0.539,https://www.youtube.com/watch?v=ZwAERaRUsp0
Frank Sinatra,That's Life,0.434,0.664,https://www.youtube.com/watch?v=KIiUqfxFttM
Frank Sinatra,Silent Night - 1999 Remaster,0.118,0.14,https://www.youtube.com/watch?v=iUnWS9R2RUo
Tiësto,10:35,0.793,0.698,https://www.youtube.com/watch?v=EXIWlRrkjKE
Tiësto,The Motto,0.763,0.464,https://www.youtube.com/watch?v=1_4ELAxKrDc
Tiësto,Don't Be Shy,0.787,0.513,https://www.youtube.com/watch?v=taSubkjZUA4
Tiësto,Lay Low,0.855,0.42,https://www.youtube.com/watch?v=8PgDeK4x_Xw
Tiësto,The Business,0.62,0.235,https://www.youtube.com/watch?v=nCg3ufihKyU
Tiësto,Hot In It,0.841,0.717,https://www.youtube.com/watch?v=r0bhF7SJLYQ
Tiësto,Pump It Louder,0.942,0.543,https://www.youtube.com/watch?v=H7qR7xvKFEU
Tiësto,Another Love - Tiësto Remix,0.764,0.473,https://www.youtube.com/watch?v=R1UJXb5FzNQ
Tiësto,Baila Conmigo,0.855,0.0834,https://www.youtube.com/watch?v=SD4lP13cPfE
Tiësto,Jackie Chan,0.833,0.687,https://www.youtube.com/watch?v=OWz3rQQaf_Q
Elton John,Cold Heart - PNAU Remix,0.8,0.934,https://www.youtube.com/watch?v=qod03PVTLqk
Elton John,I'm Still Standing,0.904,0.772,https://www.youtube.com/watch?v=ZHwVBirqD2s
Elton John,Hold Me Closer,0.783,0.491,https://www.youtube.com/watch?v=qExVlz3zb0k
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",0.532,0.341,https://www.youtube.com/watch?v=DtVBCG6ThDk
Elton John,Your Song,0.315,0.325,https://www.youtube.com/watch?v=CrznwpD-2tk
Elton John,Don't Go Breaking My Heart,0.844,0.777,https://www.youtube.com/watch?v=z0qW9P-uYfM
Elton John,Tiny Dancer,0.428,0.282,https://www.youtube.com/watch?v=yYcyacLRPNs
Elton John,Step Into Christmas,0.925,0.819,https://www.youtube.com/watch?v=IbRtGMm96F8
Elton John,Goodbye Yellow Brick Road - Remastered 2014,0.473,0.397,https://www.youtube.com/watch?v=wy709iNG6i8
Elton John,Merry Christmas,0.935,0.602,https://www.youtube.com/watch?v=Q_yuO8UNGmY
JAY-Z,Ni**as In Paris,0.858,0.775,https://www.youtube.com/watch?v=gG_dA32oH44
JAY-Z,Empire State Of Mind,0.956,0.811,https://www.youtube.com/watch?v=vk6014HuxcE
JAY-Z,Numb / Encore,0.793,0.751,https://www.youtube.com/watch?v=pln7NWRA1dE
JAY-Z,Run This Town,0.924,0.441,https://www.youtube.com/watch?v=5TTQhIeFhBk
JAY-Z,No Church In The Wild,0.75,0.557,https://www.youtube.com/watch?v=FJt7gNi3Nr4
JAY-Z,4:44,0.852,0.431,https://www.youtube.com/watch?v=zSkA61esq_c
JAY-Z,03' Bonnie & Clyde,0.678,0.327,https://www.youtube.com/watch?v=hl5t3TyP8aY
JAY-Z,Otis,0.631,0.432,https://www.youtube.com/watch?v=BoEKWtgJQAU
JAY-Z,Gotta Have It,0.574,0.33,https://www.youtube.com/watch?v=9gCzP3XtWYw
JAY-Z,Love All (with JAY-Z),0.576,0.155,https://www.youtube.com/watch?v=-xkSZLtgVLQ
21 Savage,Creepin' (with The Weeknd & 21 Savage),0.62,0.172,https://www.youtube.com/watch?v=61ymOWwOwuk
21 Savage,Rich Flex,0.52,0.424,https://www.youtube.com/watch?v=gOvNACDVXzI
21 Savage,Jimmy Cooks (feat. 21 Savage),0.673,0.366,https://www.youtube.com/watch?v=4nyld2SqleU
21 Savage,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],0.658,0.257,https://www.youtube.com/watch?v=Z8vDU6vUTj4
21 Savage,Pussy & Millions (feat. Travis Scott),0.63,0.445,https://www.youtube.com/watch?v=acYUqMd9k2I
21 Savage,Glock In My Lap,0.733,0.202,https://www.youtube.com/watch?v=acYUqMd9k2I
21 Savage,On BS,0.358,0.329,https://www.youtube.com/watch?v=2ag4IyqC76s
21 Savage,Major Distribution,0.546,0.225,https://www.youtube.com/watch?v=LfPYX03_4rA
21 Savage,Spin Bout U,0.701,0.203,https://www.youtube.com/watch?v=YgP95-kk7sc
21 Savage,Knife Talk (with 21 Savage ft. Project Pat),0.424,0.153,https://www.youtube.com/watch?v=XqpQpt_cmhE
Kanye West,Bound 2,0.665,0.31,https://www.youtube.com/watch?v=BBAtAM7vtgc
Kanye West,Heartless,0.647,0.654,https://www.youtube.com/watch?v=Co0tTeuUVhU
Kanye West,Flashing Lights,0.628,0.43,https://www.youtube.com/watch?v=ila-hAUXR5U
Kanye West,Ni**as In Paris,0.858,0.775,https://www.youtube.com/watch?v=gG_dA32oH44
Kanye West,Father Stretch My Hands Pt. 1,0.573,0.438,https://www.youtube.com/watch?v=wuO4_P_8p-Q
Kanye West,Stronger,0.717,0.49,https://www.youtube.com/watch?v=PsO6ZnUZI0g
Kanye West,I Wonder,0.466,0.124,https://www.youtube.com/watch?v=MxEjnYdfLXU
Kanye West,Violent Crimes,0.419,0.0397,https://www.youtube.com/watch?v=Rw-C1dimSOM
Kanye West,Homecoming,0.747,0.918,https://www.youtube.com/watch?v=LQ488QrqGE4
Kanye West,Gold Digger,0.696,0.623,https://www.youtube.com/watch?v=6vwNcNOTVzY
Luis Miguel,Ahora Te Puedes Marchar,0.877,0.909,https://www.youtube.com/watch?v=yG7MPEQm1-w
Luis Miguel,La Incondicional,0.727,0.283,https://www.youtube.com/watch?v=wOjzo02Tmck
Luis Miguel,Hasta Que Me Olvides,0.593,0.437,https://www.youtube.com/watch?v=Tsh1zTv_zAs
Luis Miguel,La Media Vuelta,0.683,0.708,https://www.youtube.com/watch?v=QfGc8PLZgaY
Luis Miguel,Culpable O No - Miénteme Como Siempre,0.367,0.252,https://www.youtube.com/watch?v=X-fzpDCxaWc
Luis Miguel,Por Debajo De La Mesa,0.499,0.262,https://www.youtube.com/watch?v=giAE7Yz7gHI
Luis Miguel,Tengo Todo Excepto a Ti,0.665,0.417,https://www.youtube.com/watch?v=OThKTAVrUMQ
Luis Miguel,No Sé Tú,0.443,0.0888,https://www.youtube.com/watch?v=T_oE3qkbo5s
Luis Miguel,La bikina - En vivo,0.71,0.666,https://www.youtube.com/watch?v=NCvJwzDQTBM
Luis Miguel,Sabor a Mi,0.579,0.48,https://www.youtube.com/watch?v=cNo-d6Y6w8Y
Beyoncé,CUFF IT,0.689,0.642,https://www.youtube.com/watch?v=SjqmSPZhF3s
Beyoncé,Crazy In Love (feat. Jay-Z),0.77,0.681,https://www.youtube.com/watch?v=ViwtNLUqkMY
Beyoncé,ALIEN SUPERSTAR,0.641,0.464,https://www.youtube.com/watch?v=e_aT9pAGQo8
Beyoncé,BREAK MY SOUL,0.887,0.864,https://www.youtube.com/watch?v=XtG8qNyS1pc
Beyoncé,Halo,0.72,0.472,https://www.youtube.com/watch?v=bnVUHWCynig
Beyoncé,Love On Top,0.749,0.651,https://www.youtube.com/watch?v=Ob7vObnFUJc
Beyoncé,ENERGY (feat. Beam),0.519,0.587,https://www.youtube.com/watch?v=O9rk6ldyFkA
Beyoncé,Perfect Duet (Ed Sheeran & Beyoncé),0.299,0.356,https://www.youtube.com/watch?v=817P8W8-mGE
Beyoncé,Drunk in Love (feat. Jay-Z),0.621,0.399,https://www.youtube.com/watch?v=p1JPKLa-Ofc
Beyoncé,Run the World (Girls),0.899,0.759,https://www.youtube.com/watch?v=VBmMU_iwe6U
Daddy Yankee,ULALA (OOH LA LA),0.681,0.481,https://www.youtube.com/watch?v=9k3wMoQn-DQ
Daddy Yankee,La Santa,0.868,0.586,https://www.youtube.com/watch?v=Z6o3zVGnIyQ
Daddy Yankee,Gasolina,0.797,0.741,https://www.youtube.com/watch?v=XtPY5kxjCWo
Daddy Yankee,X ÚLTIMA VEZ,0.855,0.573,https://www.youtube.com/watch?v=_ce7WX4l55A
Daddy Yankee,"Lo Que Pasó, Pasó",0.741,0.84,https://www.youtube.com/watch?v=EmM3TyPnZxw
Daddy Yankee,Despacito,0.797,0.839,https://www.youtube.com/watch?v=kJQP7kiw5Fk
Daddy Yankee,Con Calma,0.86,0.656,https://www.youtube.com/watch?v=DiItGE3eAyQ
Daddy Yankee,Tu Príncipe,0.804,0.568,https://www.youtube.com/watch?v=3n44gsAObDc
Daddy Yankee,Llamado de Emergencia,0.909,0.777,https://www.youtube.com/watch?v=X3n8RuHY6zE
Daddy Yankee,Ella Me Levanto,0.9,0.761,https://www.youtube.com/watch?v=9mcyihw330c
Don Toliver,Used (feat. Don Toliver),0.685,0.837,https://www.youtube.com/watch?v=w-DN5fG4HtM
Don Toliver,No Idea,0.631,0.35,https://www.youtube.com/watch?v=_r-nPqWGG6c
Don Toliver,After Party,0.692,0.453,https://www.youtube.com/watch?v=4IahvCIqeOc
Don Toliver,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.658,0.462,https://www.youtube.com/watch?v=0opZqh_TprM
Don Toliver,Do It Right,0.515,0.386,https://www.youtube.com/watch?v=no0RhhdJMlE
Don Toliver,Cardigan,0.497,0.0663,https://www.youtube.com/watch?v=7WLt74z_TkI
Don Toliver,Honest (feat. Don Toliver),0.655,0.809,https://www.youtube.com/watch?v=n1khwOk5dN8
Don Toliver,Mystery Lady,0.494,0.624,https://www.youtube.com/watch?v=5i6A1IHAQsg
Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),0.707,0.341,https://www.youtube.com/watch?v=i_PYqIZoGvo
Don Toliver,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),0.679,0.66,https://www.youtube.com/watch?v=BySMBliqjE8
Camilo,La Mitad,0.443,0.763,https://www.youtube.com/watch?v=xCDXVoc35Vs
Camilo,KESI - Remix,0.815,0.823,https://www.youtube.com/watch?v=BFoEqgAhKeA
Camilo,Desconocidos,0.753,0.675,https://www.youtube.com/watch?v=8avC3hHNeSE
Camilo,Aeropuerto,0.58,0.708,https://www.youtube.com/watch?v=Th8w0u_bV6w
Camilo,Índigo,0.778,0.916,https://www.youtube.com/watch?v=DriCCFRQlj8
Camilo,Si Me Dices Que Sí,0.634,0.216,https://www.youtube.com/watch?v=ieodxKMYRf8
Camilo,El Mismo Aire - con Pablo Alborán,0.492,0.66,https://www.youtube.com/watch?v=ZYDj7bys8jo
Camilo,Bebiendo Sola,0.642,0.691,https://www.youtube.com/watch?v=So10gTOBRWg
Camilo,Color Esperanza 2020,0.785,0.785,https://www.youtube.com/watch?v=GqOvxbFLwjY
Camilo,Tattoo - Remix with Camilo,0.637,0.691,https://www.youtube.com/watch?v=wJT-YKmlWJc
Britney Spears,Hold Me Closer,0.783,0.491,https://www.youtube.com/watch?v=qExVlz3zb0k
Britney Spears,Toxic,0.838,0.924,https://www.youtube.com/watch?v=LOZuxwVk7TU
Britney Spears,Gimme More,0.844,0.382,https://www.youtube.com/watch?v=elueA2rofoo
Britney Spears,...Baby One More Time,0.699,0.907,https://www.youtube.com/watch?v=C-u5WLJ9Yk4
Britney Spears,Oops!...I Did It Again,0.834,0.894,https://www.youtube.com/watch?v=CduA0TULnow
Britney Spears,My Only Wish (This Year),0.843,0.702,https://www.youtube.com/watch?v=VkGD-FpYoLA
Britney Spears,Womanizer,0.695,0.235,https://www.youtube.com/watch?v=rMqayQ-U74s
Britney Spears,Circus,0.733,0.761,https://www.youtube.com/watch?v=lVhJ_A8XUgc
Britney Spears,Criminal,0.734,0.711,https://www.youtube.com/watch?v=s6b33PTbGxk
Britney Spears,If U Seek Amy,0.587,0.544,https://www.youtube.com/watch?v=0aEnnH6t8Ts
Farruko,Pepas,0.766,0.442,https://www.youtube.com/watch?v=y8trd3gjJt0
Farruko,Diles,0.56,0.287,https://www.youtube.com/watch?v=UWV41yEiGq0
Farruko,Si Se Da - Remix,0.672,0.774,https://www.youtube.com/watch?v=CbEst0K063c
Farruko,Fantasias,0.703,0.788,https://www.youtube.com/watch?v=8jwbnGrX7-c
Farruko,Calma - Remix,0.764,0.761,https://www.youtube.com/watch?v=1_zgKRBrT0Y
Farruko,On My Way,0.697,0.235,https://www.youtube.com/watch?v=dhYOPzcsbGM
Farruko,Si Me Dices Que Sí,0.634,0.216,https://www.youtube.com/watch?v=ieodxKMYRf8
Farruko,Passion Whine,0.689,0.782,https://www.youtube.com/watch?v=MNmc_XJp5rI
Farruko,Color Esperanza 2020,0.785,0.785,https://www.youtube.com/watch?v=GqOvxbFLwjY
Farruko,Patio de la Cárcel - Tangos,0.814,0.665,https://www.youtube.com/watch?v=lqoNYHUVk-A
Wisin & Yandel,Besos Moja2,0.727,0.644,
Wisin & Yandel,Mayor Que Usted,0.839,0.771,
Wisin & Yandel,Vapor,0.779,0.317,
Wisin & Yandel,Si Te Pillo,0.781,0.655,
Wisin & Yandel,Noche De Entierro,0.764,0.397,
Wisin & Yandel,Algo Me Gusta De Ti,0.768,0.237,
Wisin & Yandel,Noche De Sexo,0.722,0.515,
Wisin & Yandel,Sexy Movimiento,0.757,0.734,
Wisin & Yandel,Si Supieras,0.894,0.623,
Disney,"All I Want - From ""High School Musical: The Musical: The Series""",0.43,0.129,https://www.youtube.com/watch?v=HqrPJysnCWM
Disney,I'll Make a Man Out of You,0.322,0.496,https://www.youtube.com/watch?v=TVcLIfSC4OE
Disney,Part of Your World,0.144,0.302,https://www.youtube.com/watch?v=SXKlJuO07eM
Disney,If Only,0.6,0.29,https://www.youtube.com/watch?v=JFYedt-KnB0
Disney,Under the Sea,0.475,0.819,https://www.youtube.com/watch?v=GC_mV1IpjWA
Disney,Zero To Hero,0.82,0.697,https://www.youtube.com/watch?v=yOL-EJZjmp0
Disney,I Won't Say (I'm In Love),0.481,0.48,https://www.youtube.com/watch?v=DPMjsfJwUow
Disney,A Whole New World - Remastered 2022,0.227,0.142,https://www.youtube.com/watch?v=pe33e0UW3hg
Disney,Be Our Guest,0.391,0.583,https://www.youtube.com/watch?v=afzmwAKUppU
Disney,Gotta Go My Own Way,0.692,0.313,https://www.youtube.com/watch?v=pAzFRfzwT-g
Chris Brown,Under The Influence,0.69,0.31,https://www.youtube.com/watch?v=pfxyk1glEq4
Chris Brown,Superhero (Heroes & Villains) [with Future & Chris Brown],0.606,0.492,https://www.youtube.com/watch?v=QkaWdvv-jKg
Chris Brown,No Guidance (feat. Drake),0.454,0.136,https://www.youtube.com/watch?v=6L_k74BOLag
Chris Brown,Nostálgico,0.846,0.604,https://www.youtube.com/watch?v=XYyU8Y_o9v4
Chris Brown,Go Crazy,0.578,0.581,https://www.youtube.com/watch?v=dPhwbZBvW2o
Chris Brown,Forever,0.82,0.438,https://www.youtube.com/watch?v=5sMKX22BHeE
Chris Brown,Wet The Bed (feat. Ludacris),0.66,0.411,https://www.youtube.com/watch?v=Q_ljNRC8qqM
Chris Brown,Under The Influence (Body Language),0.62,0.459,https://www.youtube.com/watch?v=pfxyk1glEq4
Chris Brown,Monalisa,0.726,0.67,https://www.youtube.com/watch?v=PhXu2kq7j-E
Chris Brown,With You,0.693,0.655,https://www.youtube.com/watch?v=nmjdaBaZe8Y
Tory Lanez,The Color Violet,0.534,0.463,https://www.youtube.com/watch?v=Ip6mUD4NINI
Tory Lanez,Lavender Sunflower,0.735,0.964,https://www.youtube.com/watch?v=PKw7aanzgMc
Tory Lanez,Say It,0.529,0.247,https://www.youtube.com/watch?v=xUq1rZ7mmns
Tory Lanez,Broke In A Minute,0.7,0.802,https://www.youtube.com/watch?v=rTVjstuyuJU
Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.723,0.835,https://www.youtube.com/watch?v=HIwAI05Y1fU
Tory Lanez,Lady Of Namek,0.659,0.595,https://www.youtube.com/watch?v=v4y1VXGEay4
Tory Lanez,In For It,0.531,0.0375,https://www.youtube.com/watch?v=x_HEpW9v69A
Tory Lanez,The Take (feat. Chris Brown),0.547,0.423,https://www.youtube.com/watch?v=1QQTT5tktH4
Tory Lanez,I LIKE,0.448,0.279,https://www.youtube.com/watch?v=Gb-IlOT3r_Q
Tory Lanez,And This is Just The Intro,0.517,0.381,https://www.youtube.com/watch?v=cbSMOjwoPAg
Mariah Carey,All I Want for Christmas Is You,0.627,0.35,https://www.youtube.com/watch?v=yXQViqx6GMY
Mariah Carey,Christmas (Baby Please Come Home),0.782,0.704,https://www.youtube.com/watch?v=ah-U9ECRZog
Mariah Carey,Fantasy,0.727,0.807,https://www.youtube.com/watch?v=qq09UkPRdFY
Mariah Carey,Always Be My Baby,0.531,0.487,https://www.youtube.com/watch?v=LfRNRymrv9k
Mariah Carey,We Belong Together,0.462,0.762,https://www.youtube.com/watch?v=0habxsuXW4g
Mariah Carey,I Know What You Want (feat. Flipmode Squad),0.759,0.518,https://www.youtube.com/watch?v=WDaNJW_jEBo
Mariah Carey,Without You,0.526,0.147,https://www.youtube.com/watch?v=Hat1Hc9SNwE
Mariah Carey,Obsessed,0.468,0.369,https://www.youtube.com/watch?v=H1Yt0xJKDY8
Mariah Carey,Hero,0.378,0.178,https://www.youtube.com/watch?v=0IA3ZvCkRkQ
Mariah Carey,O Holy Night,0.505,0.192,https://www.youtube.com/watch?v=BEJmP8T07JU
A.R. Rahman,Mallipoo,0.654,0.762,https://www.youtube.com/watch?v=MrzkoLKpgLU
A.R. Rahman,Enna Sona,0.416,0.381,https://www.youtube.com/watch?v=mrdRHsIkK_c
A.R. Rahman,Param Sundari,0.761,0.82,https://www.youtube.com/watch?v=w4ClQO0FFQg
A.R. Rahman,Rait Zara Si,0.495,0.244,https://www.youtube.com/watch?v=aOliIfyH6vI
A.R. Rahman,Raanjhanaa,0.714,0.78,https://www.youtube.com/watch?v=OsTGp5n6w5E
A.R. Rahman,Jashn-E-Bahaaraa,0.343,0.488,https://www.youtube.com/watch?v=4h1WFyOQv0Y
A.R. Rahman,"Ponni Nadhi (From ""Ponniyin Selvan Part -1"") - Tamil",0.637,0.56,https://www.youtube.com/watch?v=14nAMb8bYSk
A.R. Rahman,Ennodu Nee Irundhaal,0.603,0.207,https://www.youtube.com/watch?v=EhhiY11Z9-U
A.R. Rahman,Kun Faya Kun,0.378,0.575,https://www.youtube.com/watch?v=T94PHkuydcw
A.R. Rahman,Tere Bina,0.7,0.867,https://www.youtube.com/watch?v=9JDSGhhiOwI
Die drei ???,Teil 23 - Das Geheimnis der Geisterinsel,0.93,0.241,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 10 - Das Geheimnis der Geisterinsel,0.743,0.376,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 1 - Das Geheimnis der Geisterinsel,0.744,0.54,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 4 - Das Geheimnis der Geisterinsel,0.769,0.453,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 2 - Das Geheimnis der Geisterinsel,0.62,0.62,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 3 - Das Geheimnis der Geisterinsel,0.482,0.638,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 8 - Das Geheimnis der Geisterinsel,0.481,0.471,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 5 - Das Geheimnis der Geisterinsel,0.55,0.677,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 15 - Das Geheimnis der Geisterinsel,0.564,0.307,https://www.youtube.com/watch?v=GlfY8m3WJOE
Die drei ???,Teil 7 - Das Geheimnis der Geisterinsel,0.609,0.433,https://www.youtube.com/watch?v=GlfY8m3WJOE
Pritam,Kesariya,0.574,0.436,https://www.youtube.com/watch?v=BddP6PYo2gs
Pritam,Shayad,0.468,0.319,https://www.youtube.com/watch?v=vGHa_VcAIxM
Pritam,Kabira,0.555,0.191,https://www.youtube.com/watch?v=jHNNMj5bNQw
Pritam,Tum Se Hi,0.538,0.608,https://www.youtube.com/watch?v=mt9xg0mmt28
Pritam,Khairiyat,0.481,0.293,https://www.youtube.com/watch?v=hoNb6HuNmU0
Pritam,Tera Hone Laga Hoon,0.771,0.539,https://www.youtube.com/watch?v=rTuxUAuJRyY
Pritam,Deva Deva,0.729,0.435,https://www.youtube.com/watch?v=WjAPDofGg28
Pritam,Raabta,0.581,0.323,https://www.youtube.com/watch?v=-d9nvq3402M
Pritam,Kalank (Title Track),0.55,0.435,https://www.youtube.com/watch?v=b4hrUSBP4nc
Pritam,Bhool Bhulaiyaa 2 Title Track,0.893,0.845,https://www.youtube.com/watch?v=J1rOfVst-EQ
Shreya Ghoshal,Saibo,0.429,0.545,https://www.youtube.com/watch?v=GtNrQy90Ih4
Shreya Ghoshal,Pal,0.502,0.321,https://www.youtube.com/watch?v=v3TRtMH6er4
Shreya Ghoshal,Rasiya,0.796,0.636,https://www.youtube.com/watch?v=ZIihoTi4pzI
Shreya Ghoshal,Param Sundari,0.761,0.82,https://www.youtube.com/watch?v=w4ClQO0FFQg
Shreya Ghoshal,Hasi - Female Version,0.485,0.407,https://www.youtube.com/watch?v=XpPhpAHyGO0
Shreya Ghoshal,Munbe Vaa,0.759,0.802,https://www.youtube.com/watch?v=ebUJKhC9Uk0
Shreya Ghoshal,Tujh Mein Rab Dikhta Hai - Ii,0.3,0.158,https://www.youtube.com/watch?v=KQc3bAItPEw
Shreya Ghoshal,Main Agar Kahoon,0.436,0.371,https://www.youtube.com/watch?v=DAYszemgPxc
Shreya Ghoshal,Piya O Re Piya,0.574,0.308,https://www.youtube.com/watch?v=2PT_44FEQ5Y
Shreya Ghoshal,Samjhawan,0.482,0.517,https://www.youtube.com/watch?v=gf9CyIMcTCg
Pink Floyd,"Another Brick in the Wall, Pt. 2",0.394,0.721,https://www.youtube.com/watch?v=HrxX9TBj2zY
Pink Floyd,Wish You Were Here,0.262,0.375,https://www.youtube.com/watch?v=01izSmWzgeI
Pink Floyd,The Great Gig in the Sky,0.217,0.181,https://www.youtube.com/watch?v=vWZ6hmHj2MA
Pink Floyd,Comfortably Numb,0.366,0.171,https://www.youtube.com/watch?v=zOyk5qnamjc
Pink Floyd,Money,0.536,0.785,https://www.youtube.com/watch?v=-0kcet4aPpQ
Pink Floyd,Breathe (In the Air),0.373,0.253,https://www.youtube.com/watch?v=gnLLuzS2Ofw
Pink Floyd,Time,0.48,0.355,https://www.youtube.com/watch?v=BJImSd32f3Y
Pink Floyd,Hey You,0.302,0.19,https://www.youtube.com/watch?v=DEDjF2tLbhk
Pink Floyd,Brain Damage,0.265,0.208,https://www.youtube.com/watch?v=W56qx-ZB_7Q
Pink Floyd,Us and Them,0.302,0.135,https://www.youtube.com/watch?v=nYAYn7pyues
System Of A Down,Chop Suey!,0.934,0.287,https://www.youtube.com/watch?v=CSvFpBOe8eY
System Of A Down,Toxicity,0.873,0.48,https://www.youtube.com/watch?v=iywaBOMvYLI
System Of A Down,Lonely Day,0.796,0.215,https://www.youtube.com/watch?v=DnGdoEa1tPg
